timestamp,network,station,channel,location,peak_ratio,duration,peak_amplitude,rms_amplitude,dominant_frequency,spectral_centroid,is_significant,magnitude_estimate,amplitude_ratio,freq_amplitude_product,duration_ratio
1735000206000,US,ANMO,BHZ,0,17.71579366194962,40.80410625055384,8.601766365559775e-05,2.9485404575268445e-05,12.126682442565686,2.8099008454817214,1,-6.130824715176534,2.9172864732912447,0.0010431088916028578,722.8771268950806
1735000207000,US,COLA,BHZ,0,12.255762246665212,104.4175844479033,7.508722951290824e-05,2.7298033834918196e-05,6.800698967915183,3.360487432844,1,-6.248867839005786,2.7506359946430106,0.0005106456442520456,1279.7170893645898
1735000208000,US,ANMO,BHZ,0,8.293413324478315,42.144005350808754,4.4481849523722015e-05,4.758591773130689e-06,13.108238241317206,3.815822895784794,0,-6.703634326788718,9.347495413525788,0.0005830786809713704,349.51765552328277
1735000209000,IU,ANMO,BHZ,0,24.93386350362736,110.18471778083068,6.144412874652703e-05,3.322832243179159e-06,3.1195343490138963,1.3585700748301928,1,-6.423039219039385,18.490936392895396,0.00019167707017002324,2747.330713332935
1735000210000,IU,ANMO,BHZ,0,11.802169951427375,92.93580939564625,1.6876175205854574e-05,5.721429659321266e-06,14.241449567432054,4.475607955614234,1,-7.545451948976515,2.949591492261278,0.0002403411980853252,1096.844217060878
1735000211000,IU,MAJO,BHZ,0,12.381901559582536,98.53974545255824,6.769089633001586e-05,2.948659035169432e-05,3.6721897719577554,1.8632294375270455,1,-6.338939470295584,2.2956423906057775,0.000248573817157737,1220.109427899897
1735000212000,IU,COLA,BHZ,0,5.763347887408392,11.980721116049995,1.87460723181888e-05,2.744507193789889e-05,5.230197351223507,3.806792286818462,0,-7.454179423789489,0.6830371608021318,9.804565778443537e-05,69.04906373381584
1735000213000,IU,COLA,BHZ,0,20.280619621248377,115.90913927814286,6.970100946050553e-05,1.2070169205818842e-05,11.464787394548315,3.45496851594459,1,-6.313521864178368,5.774602726085349,0.0007991072546500967,2350.709164326315
1735000214000,IU,COLA,BHZ,0,17.954691192974238,89.93380912773556,2.37302179146429e-05,3.206982002135678e-05,6.2094495526983975,6.409880583985523,1,-7.249396547274349,0.7399525130976284,0.00014735159101551484,1614.7337706963797
1735000215000,IU,ANMO,BHZ,0,7.077701094141489,43.522620492474665,1.263757871487178e-05,4.109334135175464e-05,9.319064963113476,6.6221935814291175,0,-7.796672252660956,0.30753274243195433,0.00011777041702035022,308.0400986794927
1735000216000,US,COLA,BHZ,0,3.8947640491643822,101.23341313447315,1.736316452415279e-05,2.5581585124063918e-06,6.946315765506713,2.073890176723616,0,-7.520742239179651,6.787103195376592,0.00012061002347320938,394.2802580503514
1735000217000,IU,COLA,BHZ,0,17.6514839477184,40.96733182564229,1.1972213866879566e-06,2.51574322056281e-05,11.264364087801836,3.5658583116545834,1,-9.843651067396392,0.047588983565729916,1.3485937593356133e-05,723.1342001011781
1735000218000,US,ANMO,BHZ,0,17.053757928466112,106.00292235227408,7.21552221674995e-05,3.462086539908317e-05,3.810803159344857,3.613472127222822,1,-6.2834644635427495,2.0841481840772214,0.00027496934859913715,1807.7481775056717
1735000219000,IU,TAU,BHZ,0,8.284969120958815,22.38384294531307,7.350770385677953e-05,1.2989440389949512e-05,1.3476408149347163,2.059873107552596,0,-6.267334285990522,5.6589919004105145,9.906198192953015e-05,185.44944761031059
1735000220000,IU,ANMO,BHZ,0,23.86986193175944,87.40545752068753,5.197840164141269e-05,1.573465981201088e-05,4.848976263359461,6.5891745353583335,1,-6.568354158749939,3.3034124614813503,0.00025204203576657455,2086.3562031010765
1735000221000,IU,COLA,BHZ,0,5.474331510960705,69.47683243094014,1.6974917304482987e-05,3.08750761979745e-05,7.377475640592239,5.950598298347963,0,-7.5403846655287,0.5497917548919636,0.00012523203891489092,380.3392130584322
1735000222000,US,ANMO,BHZ,0,11.943700423979845,20.61879172149849,9.271879413558286e-06,4.494779702546498e-05,2.936290756793839,2.332672504079243,1,-8.065664450544222,0.20628060548206192,2.7224933820138277e-05,246.26467142601362
1735000223000,US,TAU,BHZ,0,23.70316616385477,36.60832110847229,2.8937676772914137e-06,4.059125880499352e-05,5.644560700017636,3.567053360156593,1,-9.077072677270472,0.07129023916625882,1.633404730622043e-05,867.7331182138707
1735000224000,US,ANMO,BHZ,0,11.653728289300814,11.364443990504627,1.740906951955685e-05,2.9364945845429386e-05,6.299753765256743,1.7406351739955994,1,-7.518448880892395,0.5928500711762567,0.00010967285125544468,132.43814242431841
1735000225000,US,COLA,BHZ,0,16.686096796273965,61.56447620109565,8.919469796333153e-05,3.664597502898384e-05,1.3321817334799664,5.397446179651308,1,-6.099321921599888,2.433949553745833,0.00011882354735001302,1027.270809103387
1735000226000,IU,TAU,BHZ,0,11.144671153144268,43.13917868360004,2.49121473284665e-05,1.8558712275286035e-05,8.957955098670967,1.8496034718403376,1,-7.207177672770372,1.3423352183825321,0.00022316189717987877,480.7719602454535
1735000227000,US,MAJO,BHZ,0,8.30694965401941,75.81932327275346,3.607286139450435e-05,3.222779364088851e-05,13.322979705583668,7.901539180374424,0,-6.885638813863089,1.1193055865350634,0.0004805980002813141,629.8273012285853
1735000228000,IU,COLA,BHZ,0,24.63148590307605,42.69615884794789,1.1429202963651989e-05,2.357598876081407e-05,2.7002722378192603,6.464774522815036,1,-7.883968109735628,0.48477943392580547,3.0861959463151075e-05,1051.6698347787244
1735000229000,IU,TAU,BHZ,0,11.41468214524599,42.99110226576832,2.301376917006886e-05,9.901838754649266e-06,9.168216194321952,3.731669847087965,1,-7.276024494456919,2.324167997834079,0.00021099521119741257,490.7297674375101
1735000230000,US,TAU,BHZ,0,22.56428168462009,91.75125186047636,5.240323250724031e-05,3.523604455692423e-05,10.138718471207271,5.049947525955481,1,-6.561283845240274,1.4872010875816033,0.0005313016213721267,2070.301091896312
1735000231000,US,MAJO,BHZ,0,7.288955935494982,15.29571195761888,6.116751562646961e-05,2.804499954876669e-05,6.580352866079681,7.379392713514862,0,-6.426958316808095,2.1810411305585653,0.000402503836763613,111.48977046110771
1735000232000,US,ANMO,BHZ,0,6.901408192576916,109.3184494711186,2.52898791024549e-05,1.8251768306702773e-05,10.665915016781916,4.878694962770783,0,-7.194106493566011,1.3856049516403481,0.0002697397012914729,754.4512427797836
1735000233000,US,ANMO,BHZ,0,2.716083906343761,103.74902618302995,6.715483763286604e-06,4.561128990889222e-05,6.455607380619675,2.2214894047856864,0,-8.345845393195772,0.14723260520454737,4.335252654670459e-05,281.79106031456513
1735000234000,US,COLA,BHZ,0,16.988336983645354,83.45851515490472,3.971225404361247e-05,1.5362388324232967e-06,7.817240675672806,3.650923489068115,1,-6.802150923886794,25.84863000629462,0.00031044024763237927,1417.8213796061941
1735000235000,US,MAJO,BHZ,0,10.476105905646506,75.25437271181227,2.4186133721707083e-05,1.6130770986850053e-05,0.6066191460391912,6.902014055208218,1,-7.232867100608001,1.499369360862393,1.4671771784251636e-05,788.3727783919397
1735000236000,US,ANMO,BHZ,0,21.88023974631165,108.15327479536174,2.2735838399750397e-05,3.315629189993505e-06,10.529941654952989,5.509491111927325,1,-7.286578052508975,6.856964817381523,0.0002394070518258114,2366.4195818712396
1735000237000,US,MAJO,BHZ,0,12.883827853905814,30.386319748158588,9.602641746863208e-05,3.844310215297055e-05,10.089468844698503,5.555070690336602,1,-6.035218546784064,2.4978777024486765,0.0009688555473177755,391.4921127490139
1735000238000,IU,ANMO,BHZ,0,24.2684488420386,18.686607840991147,6.201374810664669e-05,3.525431897863274e-05,1.0568127212319962,7.067750399819424,1,-6.415024038262663,1.759034750912572,6.553691789038084e-05,453.4949864203311
1735000239000,US,TAU,BHZ,0,6.267086861171786,36.3461186900492,5.6130965874037495e-05,1.6901934827447693e-05,5.83962655722943,7.257811402237532,0,-6.501594969180623,3.3209590707318166,0.0003277838790009682,227.78428289699764
1735000240000,US,ANMO,BHZ,0,21.978332862979048,97.40361065702092,4.216173524880887e-05,3.394531365925012e-05,14.695961691479177,7.438548002456054,1,-6.750163046374981,1.2420451160806463,0.0006196072460627824,2140.768977076019
1735000241000,IU,MAJO,BHZ,0,19.86172761421006,13.813729339913166,4.346548900958428e-05,2.009889269669952e-05,6.600680157244944,1.6639443527720927,1,-6.723710859940514,2.1625705161195365,0.00028690179083051115,274.36452948577704
1735000242000,US,TAU,BHZ,0,19.7312024268132,74.10875185918385,5.4549595379970005e-05,3.79345626754105e-05,7.778208374411704,4.808882013741706,1,-6.526416932860647,1.4379881494327722,0.00042429811960525266,1462.2547845320257
1735000243000,IU,TAU,BHZ,0,21.430014246688412,119.49812678104408,6.994655089657463e-05,2.2982091305466952e-05,13.69398729331592,6.18356664852823,1,-6.310467391894452,3.043510950147556,0.0009578471791889683,2560.8465593703527
1735000244000,IU,TAU,BHZ,0,19.50355179168897,104.12657032212934,7.051246352200111e-05,2.0907846527667444e-05,10.900297200053467,6.298487915889097,1,-6.303468223877477,3.372519794265406,0.000768606808697741,2030.8379571685932
1735000245000,US,MAJO,BHZ,0,16.403067397522555,67.35902579479483,1.7997696862839508e-05,4.67691308166709e-05,8.940016901301242,5.247013413790027,1,-7.489566134655243,0.3848191759532686,0.00016089971413828154,1104.89463994348
1735000246000,IU,COLA,BHZ,0,5.018632186694914,17.00050002153066,5.051116245558607e-05,1.2918515444589663e-05,12.068167879445552,2.1675113462857194,0,-6.593225273181707,3.909951702815043,0.00060957718829996,85.31925659796134
1735000247000,IU,COLA,BHZ,0,2.748102128298794,101.45108658242808,4.1783851408376096e-05,6.462143329829989e-06,13.033310863611613,6.58194387759165,0,-6.757983063210451,6.465843094378706,0.0005445819244843216,278.79794695539584
1735000248000,IU,COLA,BHZ,0,23.1795004997608,75.88763589949316,8.718216966066904e-05,2.9434884106343185e-05,7.12487704019037,6.04077933460462,1,-6.119144654212464,2.961855503155561,0.0006211622389292823,1759.0374942579674
1735000249000,IU,MAJO,BHZ,0,16.182957233976975,22.642629676552357,6.351047320061927e-05,4.848142970806686e-05,7.389071291511613,1.602950400843254,1,-6.394309302859051,1.3099931784960106,0.0004692834142370135,366.4247077204247
1735000250000,US,TAU,BHZ,0,20.320357692452056,20.324301330569185,5.37179025751822e-05,1.920304107949574e-05,6.097738566951619,4.246668772720634,1,-6.539761905551227,2.79734978526715,0.00032755772626843815,412.9970728863451
1735000251000,IU,COLA,BHZ,0,13.075014084788652,110.05895013802515,1.242406957571282e-05,3.570819799624685e-06,14.517239030267678,2.217841796652625,1,-7.811472250382636,3.4792351194833975,0.00018036318775929933,1439.0223232117307
1735000252000,US,MAJO,BHZ,0,4.698088346135073,83.61202892318863,6.0958151043017735e-05,1.729561073182359e-05,10.60891068721008,3.362339319990803,0,-6.429936428612258,3.524466382919816,0.0006466995800728371,392.8166986807412
1735000253000,IU,COLA,BHZ,0,4.879273220658661,101.22154792484312,1.260318666234311e-05,2.5543616888818144e-05,1.7067344600170482,1.126567645439798,0,-7.799039262956363,0.49339674085803076,2.1510292982648232e-05,493.88758814330424
1735000254000,IU,ANMO,BHZ,0,17.768001606266342,106.6876790310494,3.438345098100945e-05,8.51518882829458e-06,13.012914538038768,3.802309078875308,1,-6.927301072820065,4.0378490588317115,0.0004474289091387212,1895.6268523925137
1735000255000,IU,COLA,BHZ,0,11.897035582687645,72.89495872531545,1.5141354516618857e-05,3.307605979379636e-05,7.468119142125887,4.849138448093473,1,-7.639670543888515,0.45777244429260233,0.00011307743950327554,867.2339177536251
1735000256000,IU,COLA,BHZ,0,6.612068714107744,66.91909869305454,6.951529105541252e-05,4.988859475600493e-05,1.4969316431260682,5.337078149789608,0,-6.315839309077196,1.393407692772824,0.00010405963886196553,442.4736788446343
1735000257000,US,TAU,BHZ,0,13.306674575053048,57.34701513530892,2.141895926977911e-05,2.2861104061081468e-05,8.47090019986801,5.644432415900971,1,-7.338403270030984,0.9369129995319183,0.00018143786635933665,763.0980682561975
1735000258000,US,MAJO,BHZ,0,3.476805552728084,44.86412465702312,3.9794077945614575e-05,1.8059063558145527e-05,6.54888204514768,6.85403919171722,0,-6.800363107455873,2.2035393730993476,0.0002606067225612426,155.98383772582292
1735000259000,IU,TAU,BHZ,0,15.385342244031172,57.80555569445829,8.96718029842591e-05,2.03348562583061e-05,13.227366370508062,2.50824035093011,1,-6.094688196040435,4.409736703890444,0.0011861217911768131,889.3582579656459
1735000260000,IU,TAU,BHZ,0,8.186848302007245,95.1267621303172,2.122732195649806e-05,6.199735830562457e-06,3.4579217523361168,1.843372757069276,0,-7.3462095861266015,3.423852265870771,7.34024183372167e-05,778.7883710220345
1735000261000,US,TAU,BHZ,0,20.34385931465533,76.21157741166448,5.1272701331919134e-05,4.422204327059808e-05,12.483736837636652,6.96076020328548,1,-6.58022760180182,1.1594350146753007,0.0006400749103824207,1550.437609010866
1735000262000,IU,TAU,BHZ,0,9.138325055242197,108.17756189503308,4.2507894455436175e-05,2.1033869948306924e-05,8.586486022189064,2.0962897042485493,0,-6.743060812838385,2.0209163823996876,0.00036499344157429073,988.5617242803943
1735000263000,IU,TAU,BHZ,0,12.470063428881428,58.77180158171065,2.794280063527244e-06,1.9670083365529645e-05,1.291849396595301,7.823320569353367,1,-9.107460135635566,0.14205663524336976,3.6097890139859497e-06,732.8880935535656
1735000264000,IU,COLA,BHZ,0,2.2672724178863146,76.77985365906294,7.948305324370847e-05,3.315466851005848e-05,14.591756869219529,6.897767605790459,0,-6.1994509167070895,2.397333982880771,0.0011597973881554246,174.08084445054104
1735000265000,US,TAU,BHZ,0,3.666278419274854,79.44383084011876,7.835544725145374e-06,2.2380654336090613e-05,7.9329210394963985,4.506136241227194,0,-8.211861612200249,0.35010190485447495,6.215875760602076e-05,291.26320255364953
1735000266000,US,TAU,BHZ,0,11.02735179735375,75.0866878536958,4.795124707671841e-05,3.258755670598838e-05,4.7177143863579465,7.869949974454176,1,-6.638400187143276,1.4714542843427825,0.00022622028817763886,828.0073222607925
1735000267000,US,MAJO,BHZ,0,13.03859319849384,87.2897150394068,5.650715119895605e-05,3.541591361473982e-06,7.306399208844242,1.6816371037560294,1,-6.495793174105673,15.954849090926686,0.00041286380481409446,1138.135084811275
1735000268000,IU,ANMO,BHZ,0,15.800472606743986,36.11768152122869,6.321421920484412e-05,4.077930551425026e-05,12.93893786100359,3.1214603282257114,1,-6.398370443826998,1.5501505823265145,0.0008179248542233377,570.6764374952774
1735000269000,IU,COLA,BHZ,0,8.708239310313974,66.36001553003697,6.917453130147968e-05,4.705494566753043e-05,4.921095303583421,5.46757090528428,0,-6.320107549560017,1.4700768072830168,0.000340414461115296,577.8788958717138
1735000270000,US,COLA,BHZ,0,17.98458338091048,21.464728308918243,2.60739659687488e-05,3.261388661488961e-05,3.2938077490571547,3.450048079312251,1,-7.16758581128482,0.7994719037765526,8.588263115651734e-05,386.0341960203297
1735000271000,US,COLA,BHZ,0,21.782815135351704,52.29624604092938,1.987898889186488e-06,4.775101347851114e-05,2.371533080497781,7.4986078638655425,1,-9.40321141793083,0.04163041957296092,4.714367976390549e-06,1139.1594597824333
1735000272000,US,TAU,BHZ,0,19.93657274454705,63.64337754833908,7.262092257313629e-05,7.995899561313184e-06,4.818961276658063,1.459382617244723,1,-6.277876476258614,9.082156898118907,0.0003499574137551272,1268.8308262011346
1735000273000,US,TAU,BHZ,0,2.9112329830122143,81.74466855000198,5.403000333541028e-05,2.413210137927751e-05,11.81069726208063,4.845882824426752,0,-6.534730011301388,2.2389173074697704,0.0006381320124637375,237.977775268167
1735000274000,IU,TAU,BHZ,0,13.051659786930063,114.5584157844824,8.377565261751763e-05,3.028943333029964e-05,7.338582295331294,5.136063871765802,1,-6.153764360597252,2.765828436640654,0.0006147945210787397,1495.1774685487433
1735000275000,US,MAJO,BHZ,0,4.413394103618022,76.07161732031915,8.231744792716874e-05,2.9295964047348746e-05,3.7984832535563298,5.569096866440569,0,-6.169016204779121,2.809846667256257,0.00031268144742684567,335.7340273341831
1735000276000,IU,ANMO,BHZ,0,7.567035364838132,91.79533077942158,8.448929061100043e-05,2.037235806490764e-05,2.9096824943413635,2.789663563322701,0,-6.146396672593012,4.147231048006748,0.0002458370098501481,694.6185143348973
1735000277000,US,TAU,BHZ,0,24.693239645144367,65.6892665444723,4.902437133797448e-05,1.723517826362994e-05,5.324577409400497,3.5519649926390517,1,-6.619175933564078,2.844420066105124,0.0002610340601362401,1622.080800896419
1735000278000,IU,ANMO,BHZ,0,5.277397486734804,79.75144345139644,3.40292111878497e-05,6.777789116245732e-06,14.128903406842776,6.905763707654844,0,-6.936296235850969,5.020620816337352,0.00048079543788418194,420.8800672338724
1735000279000,US,MAJO,BHZ,0,13.47442752938119,17.802543774715076,7.936426205654563e-05,1.989125130283277e-05,5.473887332555353,2.364599382791119,1,-6.200750035086356,3.989887908985007,0.0004344310287289286,239.87908593103455
1735000280000,US,COLA,BHZ,0,16.21758188931674,37.98307389260317,4.567811718989624e-05,8.551710347721515e-06,14.827799101342212,6.788074930213535,1,-6.680583611227158,5.3413388899657255,0.0006773059450193477,615.9936112612608
1735000281000,US,TAU,BHZ,0,18.15669432251439,49.80384025256526,1.916077744394002e-05,3.685110098636481e-05,7.535841608597664,4.938587960319197,1,-7.435173747011481,0.5199498776452262,0.0001443925839151228,904.2731035531652
1735000282000,US,ANMO,BHZ,0,14.871919720199024,61.974269050716494,8.564242793658597e-05,1.0837131306982206e-05,3.097876815207188,6.335312578358575,1,-6.1346220581752124,7.902611424507319,0.000265309691902802,921.6763540402707
1735000283000,IU,ANMO,BHZ,0,2.224729490641224,15.021362005262212,8.837342780046239e-05,3.3989826115844257e-06,13.421531331005886,5.995251563844301,0,-6.107356598806659,25.99919975445039,0.0011861067300522924,33.418467042704435
1735000284000,US,TAU,BHZ,0,9.508610089611814,25.402650730864945,4.716466585787684e-05,2.78421238219531e-05,7.17515291045499,2.452580467694153,0,-6.65276647602178,1.6939977984333399,0.0003384136895007821,241.54390104238735
1735000285000,IU,COLA,BHZ,0,13.907367797848362,40.44957385704363,8.49427300366896e-06,2.996387176961038e-05,10.790234480815604,4.98168915503711,1,-8.14174757002441,0.28348287967231023,9.165519745364994e-05,562.5471008961375
1735000286000,IU,COLA,BHZ,0,4.020929480331168,116.86859599911556,3.9394782901776194e-05,4.365969653338502e-05,14.7638179565327,7.074062069635646,0,-6.809122577008344,0.9023125628094136,0.0005816174031989508,469.92038297775696
1735000287000,IU,COLA,BHZ,0,10.064419417811155,46.448170781335584,8.055022828679773e-05,2.9060589814675253e-05,1.227542579639623,4.024813657613505,1,-6.187866448824572,2.7717934020313915,9.887883502173623e-05,467.4738719334826
1735000288000,IU,MAJO,BHZ,0,2.763671502201431,63.02451639232908,9.027562882607664e-05,1.7601302259310564e-05,1.9020711169197235,7.766135391563218,0,-6.088858955517164,5.128888454232321,0.000171710666151846,174.17905989350683
1735000289000,US,ANMO,BHZ,0,3.807305434565477,31.570748401223224,2.114380150726199e-05,4.024908813555287e-05,10.946622751209963,4.165505700712027,0,-7.349633853811095,0.5253224347296901,0.00023145321862646161,120.19948196127652
1735000290000,IU,ANMO,BHZ,0,11.129235352636709,77.18580781833451,7.630387590501882e-06,2.7243805212777345e-05,4.586462547784344,1.999499456675193,1,-8.234906802428126,0.2800768660332603,3.499648690891531e-05,859.0190210936313
1735000291000,IU,ANMO,BHZ,0,5.052462342990388,40.875153706757175,8.785769486015104e-05,4.424374089243992e-06,3.1723702557764364,3.726042760543713,0,-6.11244039118418,19.857206322834006,0.00027871713791542544,206.52017486733462
1735000292000,IU,MAJO,BHZ,0,15.053439510015837,32.76918362822694,3.9551088958908654e-05,2.850960273550571e-05,1.0707472573860777,7.66191684473376,1,-6.805683109170312,1.3872852104365194,4.234922002938422e-05,493.28892354011555
1735000293000,US,ANMO,BHZ,0,17.857694290157113,66.8229891290577,5.4634335462488767e-05,4.544691799837229e-05,0.8167773237999262,3.23804594537898,1,-6.525068670077308,1.2021544618052944,4.462408630663898e-05,1193.3045114212046
1735000294000,US,MAJO,BHZ,0,20.413494079508904,10.60563790764629,9.683851539302514e-05,2.011747496216192e-05,11.730041245236968,7.07668711906944,1,-6.027903754477942,4.813627665121843,0.0011359197796877,216.49812663715275
1735000295000,US,COLA,BHZ,0,6.603455617630632,10.843043591414784,7.589908063508063e-06,1.5168127194040103e-05,2.449284696858475,7.168754771773228,0,-8.239526969356062,0.50038201342938,1.8589845670513042e-05,71.60155711594177
1735000296000,US,TAU,BHZ,0,5.852099391958604,34.09756900120436,6.518348273775746e-05,7.601738122391994e-06,7.281948931581688,3.451305670323728,0,-6.371724878003114,8.57470018280879,0.00047466279247898634,199.5423628192146
1735000297000,IU,ANMO,BHZ,0,4.405060327691206,14.039349875090323,8.336436834911842e-06,7.996553335800188e-06,9.285503820102504,1.5828036063544249,0,-8.158039072249123,1.042490712657316,7.740801607661713e-05,61.84418316133688
1735000298000,IU,ANMO,BHZ,0,16.637895739503644,21.88283295437605,3.817142391818354e-05,2.192218847492004e-05,6.711101108248271,6.071905364111728,1,-6.836523278305863,1.7412152915446373,0.0002561722853607361,364.0842931798832
1735000299000,US,COLA,BHZ,0,18.248941709198725,47.27467142726268,8.057763997415123e-05,2.9986151295995715e-05,0.89304645887538,3.180586093097902,1,-6.187570913488553,2.6871528280999684,7.195957604345102e-05,862.7127231976392
1735000300000,IU,TAU,BHZ,0,2.726481330989767,98.28442475377942,4.391375104280781e-05,4.490462555895287e-06,11.860771787524678,6.480465299803007,0,-6.714798929133739,9.779120209595364,0.0005208509794529173,267.9706492182481
1735000301000,IU,MAJO,BHZ,0,23.532881663604865,72.92535077062308,9.97210530363921e-05,4.70086451567457e-05,0.6524417558539756,4.098583937823031,1,-6.002426288144799,2.121329822863443,6.506217893867109e-05,1716.1436499619488
1735000302000,IU,TAU,BHZ,0,3.1953395239838653,66.3934498552058,5.634686920971362e-05,3.78791140635372e-05,11.54740346847352,4.396867196398351,0,-6.498260419137031,1.4875406104044147,0.0006506600329498709,212.14961445597993
1735000303000,US,COLA,BHZ,0,14.449815711924622,42.28377055289338,3.27950531109594e-05,2.9537883955041304e-05,13.45291515992778,6.445365847239758,1,-6.968383322859589,1.1102671448693167,0.00044118906716706237,610.9926920946144
1735000304000,US,COLA,BHZ,0,18.30839194737108,112.4929091376098,2.279102126457056e-05,4.1507714211480045e-05,6.776178855328999,3.676543317431396,1,-7.2844724273373505,0.5490778470880581,0.00015443603638433663,2059.564271791362
1735000305000,IU,TAU,BHZ,0,22.03228984615997,53.67165453609108,3.570153289433002e-05,4.4692444621996085e-06,8.265365859918074,4.1018914172604015,1,-6.894626272915295,7.9880915862008415,0.0002950862311315374,1182.5094492621251
1735000306000,US,MAJO,BHZ,0,18.42399943904584,19.580204347534863,3.788079410219553e-05,2.410352444778966e-05,7.416259192955979,3.633333281387355,1,-6.843161850753225,1.5715808294411615,0.00028093378749688023,360.7456739153852
1735000307000,US,MAJO,BHZ,0,20.43974591060521,77.87731677295814,7.802654094672137e-06,3.168960977965234e-05,6.143524970039863,3.57138360694096,1,-8.215515291386145,0.24622043398081694,4.7935800263202054e-05,1591.7925670389777
1735000308000,US,ANMO,BHZ,0,9.80735442848454,22.522223282426157,3.758784574325054e-05,4.151831885285532e-05,13.367655762870225,4.681626038310216,0,-6.849905128228064,0.9053294123859811,0.0005024613827636402,220.8834262482198
1735000309000,US,MAJO,BHZ,0,20.740977616169783,47.97454570818613,4.695961345418327e-05,3.928174322243875e-05,13.46203590471486,6.661596111508055,1,-6.656550973240055,1.195453410581273,0.0006321720023917463,995.0389786794026
1735000310000,US,TAU,BHZ,0,3.842641466847528,65.81531325895898,7.255103747164167e-05,1.4214927860813285e-05,5.36933728730225,3.5323781834579613,0,-6.278712745639602,5.103826610965981,0.0003895509907289484,252.9046518824357
1735000311000,IU,COLA,BHZ,0,22.58078308939213,106.16447771536934,6.60162189874392e-05,4.707356839318061e-05,9.41851143321312,4.669783043764157,1,-6.360698706146353,1.4024022609846725,0.0006217745133106971,2397.2770430893597
1735000312000,US,ANMO,BHZ,0,14.594624651535934,64.29012383741306,7.116779986768628e-05,6.655119150828083e-06,13.94015965111503,5.6950912780982055,1,-6.295432920112139,10.693532136929125,0.00099209049217415,938.2902262078067
1735000313000,IU,ANMO,BHZ,0,20.797848709137355,87.24846426348307,1.8280045058088528e-06,4.381911412174704e-05,14.449848234649595,2.886076124125585,1,-9.476045476235546,0.04171696235194762,2.6414387681193556e-05,1814.580359856498
1735000314000,IU,COLA,BHZ,0,12.403320543920904,119.20985228989774,2.2549072558473072e-05,4.856154235542862e-05,7.879906086119689,2.942659634316748,1,-7.293742631831069,0.46433916697943706,0.00017768457408986644,1478.598009945065
1735000315000,US,MAJO,BHZ,0,16.802286989520073,24.46380318877798,6.65067445515858e-05,9.269099399519967e-06,7.065959676622739,7.533891889164184,1,-6.35426861998001,7.17502576921908,0.00046993397522495425,411.04784203298397
1735000316000,IU,COLA,BHZ,0,14.107261201530603,40.220467807147145,4.891494744979497e-05,3.624227017808737e-05,4.541067580963624,6.064742013317621,1,-6.621116817416919,1.3496619346206449,0.0002221260820888032,567.4006450031776
1735000317000,IU,MAJO,BHZ,0,18.826559000372637,53.40336831574111,1.5260340911662486e-06,2.494133179510924e-06,14.403642161260946,5.040306733563162,1,-9.632871528515873,0.6118249503302163,2.1980448975043707e-05,1005.4016644149307
1735000318000,IU,COLA,BHZ,0,3.87748958670356,56.40109963927145,8.064496960075042e-05,2.056842984438817e-05,2.570807414856577,5.534040380944284,0,-6.186845434920064,3.9207940582468637,0.00020732268582049243,218.69467652990497
1735000319000,US,TAU,BHZ,0,3.388097931782968,55.21231827921003,7.750814775574341e-05,2.6056023310284864e-05,8.907528852692012,1.2050961017239286,0,-6.221305283003751,2.974661534747551,0.0006904060624530001,187.06474137073445
1735000320000,US,MAJO,BHZ,0,7.683374382233368,109.83721028122103,5.52934971363627e-05,2.9241938682526887e-05,4.596978879020264,5.326720758931878,0,-6.514651882918889,1.8908906364795437,0.00025418303848302677,843.9204076907132
1735000321000,IU,TAU,BHZ,0,5.669527642603332,88.54359089135421,7.57986925185094e-06,4.68288937883037e-05,4.545620210043051,4.566562112569414,0,-8.24067657123969,0.16186274012456223,3.445520686069753e-05,502.0003361338933
1735000322000,US,ANMO,BHZ,0,22.05102203162064,76.86957354997742,7.688498990372589e-05,3.3776409021062635e-05,6.372044516954733,4.82024775845605,1,-6.228316876659019,2.2762858605601104,0.0004899145783521566,1695.0526599118352
1735000323000,US,COLA,BHZ,0,7.04192170923502,44.03099896490603,5.878764518540503e-05,2.432325858535223e-05,14.982497569326991,3.5159667878157195,0,-6.461427871371001,2.41692137124548,0.0008807857510967885,310.0628474902765
1735000324000,US,ANMO,BHZ,0,24.44490088384002,100.6169422643424,7.841403773863796e-05,4.057891429516152e-05,1.29701144917742,1.5703172839905932,1,-6.211212365276653,1.9323790658953424,0.00010170390472324374,2459.5711808869037
1735000325000,US,ANMO,BHZ,0,9.748603210735457,115.05665626334878,7.54229522471882e-05,4.755137463724325e-05,8.888856363951206,2.353374635284365,0,-6.244992944402576,1.5861327713297761,0.0006704237890704067,1121.6416886653678
1735000326000,IU,ANMO,BHZ,0,6.188712060840084,100.33181108052491,8.049720512382588e-05,1.5922743597733968e-06,1.697296291511519,7.6552129924887025,0,-6.188438396292124,50.55168379832558,0.00013662760773371172,620.9246893199733
1735000327000,IU,ANMO,BHZ,0,20.16306566427702,10.17216157106202,5.228279857405786e-05,4.913480297667392e-05,2.740552034862525,3.8608969358965375,1,-6.563282347433903,1.0640663847220448,0.0001432837300204418,205.1019617049588
1735000328000,US,COLA,BHZ,0,17.15027883652015,80.00415072017478,1.4892127301157983e-05,4.763540883652177e-06,6.87366265570703,4.266782090816049,1,-7.654086519987313,3.1262069633050347,0.00010236345929400476,1372.093492929982
